id,sub_name,sub_code,lecture,tutorial,practical,credit_hours,contact_hours,sub_type,course_id,branch_id,wef_session,remarks,created_by,created_on,last_updated_by,last_updated_on,action
5467,Information Retrieval,CSH18101,3,0,0,6,3,Theory,honour,cse+cse,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5468,Digital Signal Processing,ECC15105,3,0,0,6,3,Theory,honour,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5469,Digital Signal Processing Lab,ECC15203,0,0,3,3,3,Practical,honour,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5470,Antenna Engineering,ECC16105,3,0,0,6,3,Theory,honour,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5471,VLSI Design Lab,ECC16203,0,0,3,3,3,Practical,honour,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5472,Communication Networks,ECC17103,3,1,0,7,4,Theory,honour,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5473,Wireless Communication,ECC18102,3,1,0,7,4,Theory,honour,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5474,Digital Signal Processing,EEH15115,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5475,Utilization of Electrical Power,EEH16120,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5476,Advanced Power Electronics,EEE17111,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5477,Bio-medical Instrumentation,EEE17121,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5478,Robotics,EEE17122,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5479,Reactive Power and Voltage Control,EEE17123,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5480,Electrical Engineering Material,EEE17112,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5481,Mine Electrical Technology,EEE17113,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5482,Communication Engineering,EEE17114,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5483,Illumination and Utility Services,EEE17116,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5484,Power Plant Instrumentation and Control,EEE17117,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5485,Systems Modelling and Simulation,EEE17118,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5486,Soft Computing Techniques,EEE17119,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5487,Filter Design and Synthesis,EEE17120,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5488,Static Relays,EEE18122,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5489,Substation Automation,EEE18134,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5490,Opto Electronics,EEE18123,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5491,Digital Instrumentation,EEE18124,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5492,Power System Dynamics and Control,EEE18127,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5493,High Voltage Engineering,EEE18128,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5494,Optimal Control,EEE18129,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5495,Pattern Recognition,EEE18130,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5496,Mine Instrumentation,EEE18131,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5497, Electrical Energy Systems,EEE18133,3,0,0,6,3,Theory,honour,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5498,Biomedical Instrumentation,EIC15105,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5499,Control Systems Lab,EIC15203,0,0,2,2,2,Practical,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5500,Embedded Systems,EIC16105,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5501,Power Electronics Lab,EIC16202,0,0,3,3,3,Practical,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5502,Embedded Systems Lab,EIC16203,0,0,3,3,3,Practical,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5503,Intelligent Instrumentation,EIE17101,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5504,Mine Electronics & Instrumentation,EIE17110,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5505,Operating Systems,EIE17111,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5506,MEMS & Nano Technology,EIE17112,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5507,Data Based Management Systems,EIE17113,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5508,Mechatronics,EIE17114,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5509,Sensor Networks,EIE17102,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5510,Chaos in Engineering Systems,EIE17103,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5511,Electromagnetic Theory ,EIE17104,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5512,Virtual Instrumentation,EIE17105,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5513,PDE and Finite Element Method,EIE17106,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5514,Advanced Control Systems,EIE17107,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5515,Process Modeling & Simulation,EIE17108,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5516,Digital Control Systems,EIE17109,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5517,Power Plant Instrumentation,EIC18103,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5518,Fiber Optics and Laser Instrumentation Lab,EIC18201,0,0,2,2,2,Practical,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5519,Biomedical Instrumentation,EIC15105,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5520,Embedded Systems,ECC16102,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5521,Power Electronics Lab,EIC16202,0,0,3,3,3,Practical,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5522,Embedded Systems Lab,EIC16203,0,0,3,3,3,Practical,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5523,Intelligent Instrumentation,EIE17101,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5524,Mine Electronics & Instrumentation,EIE17110,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5525,Operating Systems,EIE17111,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5526,MEMS & Nano Technology,EIE17112,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5527,Data Based Management Systems,EIE17113,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5528,Mechatronics,EIE17114,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5529,Sensor Networks,EIE17102,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5530,Chaos in Engineering Systems,EIE17103,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5531,Electromagnetic Theory,EIE17104,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5532,Virtual Instrumentation,EIE17105,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5533,PDE and Finite Element Method,EIE17106,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5534,Advanced Control Systems,EIE17107,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5535,Process Modeling & Simulation,EIE17108,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5536,Digital Control Systems,EIE17109,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5537,Opto-electronic Devices,EIC18103,3,0,0,6,3,Theory,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5538,Fiber Optics and Laser Instrumentation Lab,EIC18201,0,0,2,2,2,Practical,honour,ei,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5539,Design of Air Pollution Control System,ESH15101,3,0,0,6,3,Theory,honour,env,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5540,Environmental Engineering Design -I (S),ESH15102,1,2,0,6,3,Sessional,honour,env,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5541,Noise Pollution and its Control,ESH16101,3,0,0,6,3,Theory,honour,env,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5542,Noise Pollution and its Control Practical,ESH16201,0,0,2,2,2,Practical,honour,env,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5543,Environmental Systems Optimization and Modeling,ESH17101,3,0,0,6,3,Theory,honour,env,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5544,Environmental Engineering Design-II (S),ESH17102,1,2,0,4,3,Sessional,honour,env,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5545,Climate Change and its Mitigation,ESH18101,3,0,0,6,3,Theory,honour,env,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5546,Environmental Engineering Design-III (S),ESH18102,1,2,0,4,3,Sessional,honour,env,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5547,Sensors and Transducers,APH15101,3,0,0,6,3,Theory,honour,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5548,Low Temperature Physics and Superconductivity,APH16101,3,0,0,6,3,Theory,honour,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5549,Biomedical Engineering (S),APD16301,3,0,0,6,3,Sessional,honour,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5550,Plasma Engineering,APH17101,3,0,0,6,3,Theory,honour,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5551,Astrophysics and Cosmology,APH17102,3,0,0,6,3,Theory,honour,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5552,Non-Linear Optics (S),APD17301,3,0,0,6,3,Sessional,honour,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5553,Nanotechnology,APH18101,3,0,0,6,3,Theory,honour,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5554,Advanced Physics Lab,APH18201,0,0,3,3,3,Practical,honour,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5555,Advanced Drilling & Blasting,MEH15101,3,0,0,6,3,Theory,honour,me,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5556,Underground Mine Planning & Mine Economics,MEH16101,3,1,0,7,4,Theory,honour,me,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5557,Mine Design Exercise (S),MEH16102,0,2,0,2,2,Sessional,honour,me,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5558,Environmental Aspects of Mining,ESR17101,3,1,0,7,4,Theory,honour,me,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5559,Fuel Technology and Mineral Processing ,FMC18105,3,1,0,7,4,Theory,honour,me,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5560,Fuel Technology and Mineral Processing Practical,FMC18205,0,0,2,2,2,Practical,honour,me,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5561,Machine Design ,MCH15104,3,3,0,9,6,Theory,honour,mech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5562,Advanced Solid Mechanics,MCH16105,3,1,0,7,4,Theory,honour,mech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5563,Fluid Power and Control Lab,MMH16204,0,0,1,1,1,Practical,honour,mech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5564,Measurement and Control,MCH17102,3,1,0,7,4,Theory,honour,mech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5565,Measurement and Control,MCH17202,0,0,1,1,1,Practical,honour,mech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5566,Energy Conversion Equipment,MCH18102,3,1,0,7,4,Theory,honour,mech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5567,Energy Conversion Equipment Lab,MCH18202,0,0,1,1,1,Practical,honour,mech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5568,Agglomeration Technology,FMH15101,3,0,0,6,3,Theory,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5569,Agglomeration Technology Lab,FMH15201,0,0,3,3,3,Practical,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5570,Process Equipment Selection ,FMH16101,3,2,0,8,5,Theory,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5571,Computational Techniques in Mineral Engineering,FMH17101,3,0,0,6,3,Theory,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5572,Beneficiation Process Control (S),FMH17102,3,0,0,6,3,Sessional,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5573,Processing Plant Practices,FMH18101,3,1,0,7,4,Theory,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5574,Agglomeration Technology,FMH15101,3,0,0,6,3,Theory,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5575,Agglomeration Technology Lab,FMH15201,0,0,3,3,3,Practical,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5576,Process Equipment Selection,FMH16101,3,2,0,8,5,Theory,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5577,Computational and Optimisation Techniques,FMH17101,3,0,0,6,3,Theory,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5578,Beneficiation Process Control and Plant Layout (S),FMH17102,3,0,0,6,3,Sessional,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5579,Modelling and Simulation,FMH18101,3,2,0,8,5,Theory,honour,mle,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5580,Advanced Design of Machine Elements ,MMH15103,2,2,0,6,4,Theory,honour,mme,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5581,Power Electronics & Drives,MMH16105,3,1,0,7,4,Theory,honour,mme,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5582,Power Electronics & Drives Lab,MMH16205,0,0,1.5,1.5,1.5,Practical,honour,mme,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5583,Mine Electrical Technology - I,MMH17104,3,1,0,7,4,Theory,honour,mme,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5584,Mine Electrical Technology - I Lab.,MMH17204,0,0,1.5,1.5,1.5,Practical,honour,mme,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5585,Mine Electrical Technology - II,MMH18104,3,1,0,7,4,Theory,honour,mme,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5586,Mine Electrical Technology - II Lab,MMH18204,0,0,1.5,1.5,1.5,Practical,honour,mme,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5587,Reservoir Fluid Thermodynamics,PEH15103,3,1,0,7,4,Theory,honour,pe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5588,Physical Chemistry (S),ACH15303,2,0,0,4,2,Sessional,honour,pe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5589,Natural Gas Engineering,PEH16103,3,1,0,7,4,Theory,honour,pe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5590,Energy Management & Policy (S),PEH16301,1,2,0,4,3,Sessional,honour,pe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5591,Industrial Engg. and Management,MSH17152,3,1,0,7,4,Theory,honour,pe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5592,Reservoir Modeling and Simulation,PEH18103,3,0,0,6,3,Theory,honour,pe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5593,Oil and Gas Marketing and Resource Management (S),PEH18304,3,0,0,6,3,Sessional,honour,pe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5594,Non-conventional Sources of Energy,APC90101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5595,Superconductivity,APC90102,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5596,Physics of Nano Materials,APE90101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5597,Optical Communication,APE90104,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5598,Biomedical Physics,APE90102,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5599,Environmental Physics,APE90103,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5600,Project & Dissertation,APC90801,0,0,15,15,15,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5601,Viva-voce on dissertation,APC90802,0,0,0,4,0,Non-Contact,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5602,Comprehensive Viva,APC90501,0,0,0,4,0,Non-Contact,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5603,Mechanics-I,APR93101,4,0,0,8,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5604,Optics,APR93102,4,0,0,8,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5605,Waves & Oscillation,APR93103,4,0,0,8,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5606,Methods of Applied Mathematics - I,AMR13101,4,1,0,9,5,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5607,Inorganic Chemistry-I,ACR13120,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5608,Physics Lab.-III,APR93201,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5609,Physics Lab.-IV,APR93202,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5610,Inorganic Chemistry Lab-I,ACR13220,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5611,Mechanics-II ,APR94101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5612,Co-Curricular Activity,SWC94701,0,0,0,3,0,Non-Contact,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5613,Electricity and Magnetism,APR94102,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5614,Inorganic Chemistry -II,ACR14123,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5615,Numerical and Statistical Methods,AMR14101,4,0,0,8,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5616,Numerical & Statistical Methods Lab,AMR14201,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5617,Scientific Ethics,HSC35108,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5618,Physics Lab.-V,APR94201,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5619,Physics Lab.-VI,APR94202,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5620,Physical Chemistry Lab-I,ACR14122,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5621,Fundamentals of Solid state Physics,APC95101,4,1,0,9,5,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5622,Modern Physics,APC95102,4,1,0,9,5,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5623,Heat and Thermodynamics,APC95103,4,1,0,9,5,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5624,Data Structure,CSR13101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5625,Digital Electronics,EIR13101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5626,Physics Lab.-VII,APC95201,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5627,Physics Lab.- VIII,APC95202,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5628,Seminar - I,APC95401,0,0,0,3,0,Non-Contact,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5629,Elements of Nuclear and Particle Physics ,APC96101,4,1,0,9,5,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5630,Plasma Physics,APC96102,4,1,0,9,5,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5631,Computer Networks,CSR16101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5632,Microprocessor & Applications,EIR14101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5633,Communication Skills,HSC36107,3,1,0,7,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5634,Physics Lab.-IX,APC96201,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5635,Physics Lab.-X,APC96202,0,0,3,3,3,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5636,Seminar-II,APC96401,0,0,0,3,0,Non-Contact,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5637,Summer Training,APC96901,0,0,0,0,0,Non-Contact,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5638,Classical Mechanics,APC97101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5639,Methods of Mathematical Physics,APC97102,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5640,Solid State Electronics,APC97103,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5641,Analog Communication,EIC15103,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5642,Computer programming,AMC31102,3,1,0,7,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5643,Computer programming lab,AMC31202,0,0,1,1,1,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5644,Experimental Physics-I,APC97201,0,0,8,8,8,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5645,Summer Training,APC97901,0,0,0,4,0,Non-Contact,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5646,Quantum Mechanics,APC98101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5647,Atomic and Molecular Physics,APC98102,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5648,Electrodynamics,APC98103,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5649,Seismology,GPC96102,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5650,Object Oriented Programming,AMC32101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5651,Object Oriented Programming Lab,AMC32201,0,0,2,2,2,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5652,Experimental Physics-II,APC98201,0,0,8,8,8,Practical,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5653,Summer Training,APC98901,0,0,0,0,0,Non-Contact,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5654,Condensed Matter Physics,APC99101,3,1,0,7,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5655,Laser & Holography,APC99102,3,1,0,7,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5656,Nuclear Physics & Special Theory of Relativity ,APC99103,3,1,0,7,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5657,Statistical Mechanics,APC99104,3,1,0,7,4,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5658,Non-linear Optics ,APE99101,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
5659,Space Physics and Astrophysics,APE99102,3,0,0,6,3,Theory,int.m.sc,ap,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
